rentree_scolaire;code_region;region;code_de_l_academie;academie;code_du_departement;departement;code_insee_de_la_commune;nom_de_la_commune;uai;secteur;ips;ips_national_prive;ips_national_public;ips_national;ips_academique_prive;ips_academique_public;ips_academique;ips_departemental_prive;ips_departemental_public;ips_departemental;num_ligne;appellation_officielle;libelle_commune;code_departement;code_commune;libelle_departement;libelle_academie;position
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62193;CALAIS;0621081N;public;80.9;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51102.0;Ecole élémentaire Louise Pollet;Calais;062;62193;Pas-de-Calais;Lille;50.94728635523194,1.8587197777374105
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62003;ACHEVILLE;0621395E;public;;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51188.0;Ecole élémentaire RPI 91;Acheville;062;62003;Pas-de-Calais;Lille;50.38304066266592,2.8829301483294927
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62476;IZEL LES EQUERCHIN;0621426N;public;104.0;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51195.0;Ecole primaire;Izel-lès-Equerchin;062;62476;Pas-de-Calais;Lille;50.36138890352319,2.9500399983961367
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62551;MARENLA;0621602E;public;89.8;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51236.0;Ecole élémentaire RPI 42;Marenla;062;62551;Pas-de-Calais;Lille;50.44635170160621,1.863790059792348
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62875;WARDRECQUES;0621719G;public;99.9;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51262.0;Ecole primaire Jacques Prévert;Wardrecques;062;62875;Pas-de-Calais;Lille;50.70854559112563,2.34426016998673
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62010;AFFRINGUES;0621838L;public;;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51289.0;Ecole élémentaire RPI 131;Affringues;062;62010;Pas-de-Calais;Lille;50.68976766669494,2.0745599980108187
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62245;COULOMBY;0621847W;public;93.5;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51293.0;Ecole élémentaire RPI 111;Coulomby;062;62245;Pas-de-Calais;Lille;50.7063407028173,2.0108901835351523
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62365;GALAMETZ;0622012A;public;86.0;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51333.0;Ecole élémentaire RPI 10;Galametz;062;62365;Pas-de-Calais;Lille;50.32736212422479,2.136610646164756
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62200;CAMBRIN;0622331X;public;98.6;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51358.0;Ecole primaire;Cambrin;062;62200;Pas-de-Calais;Lille;50.510775482796326,2.740610243314453
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62548;MARCK;0622459L;public;83.1;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51373.0;Ecole primaire des Hautes Communes;Marck;062;62548;Pas-de-Calais;Lille;50.94899045559788,1.9274597818047865
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62041;ARRAS;0622714N;privé sous contrat;120.6;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51449.0;Ecole primaire privée Les Louez Dieu;Arras;062;62041;Pas-de-Calais;Lille;50.28797232488681,2.7666097748168683
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62193;CALAIS;0622739R;privé sous contrat;116.4;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51464.0;Ecole primaire privée Sainte Agnès;Calais;062;62193;Pas-de-Calais;Lille;50.94441860931133,1.857569876560639
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62525;LONGUENESSE;0622763S;public;70.5;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51475.0;Ecole primaire Léon Blum;Longuenesse;062;62525;Pas-de-Calais;Lille;50.74293445027304,2.2625606644736074
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62817;TILLOY LES MOFFLAINES;0622767W;public;108.7;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51476.0;Groupe scolaire Talbot - Prévert;Tilloy-lès-Mofflaines;062;62817;Pas-de-Calais;Lille;50.27565980735069,2.8117994501210184
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62119;BETHUNE;0622817A;public;88.9;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51481.0;Ecole primaire Jules Ferry;Béthune;062;62119;Pas-de-Calais;Lille;50.52490025921646,2.6319693215435622
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62132;BILLY BERCLAU;0623034L;public;108.5;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51538.0;Ecole élémentaire Jean Jaurès;Billy-Berclau;062;62132;Pas-de-Calais;Lille;50.51397640964656,2.8597195593305083
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62178;BRUAY LA BUISSIERE;0623036N;public;69.8;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51540.0;Ecole primaire Jules Ferry;Bruay-la-Buissière;062;62178;Pas-de-Calais;Lille;50.48509997408678,2.5417405828755752
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62534;LUMBRES;0623385T;privé sous contrat;103.5;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51588.0;Ecole primaire privée Notre-Dame;Lumbres;062;62534;Pas-de-Calais;Lille;50.70718046935331,2.12278970757369
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62132;BILLY BERCLAU;0623509C;public;95.3;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51641.0;Ecole élémentaire Jérémie Poteau;Billy-Berclau;062;62132;Pas-de-Calais;Lille;50.52235371315347,2.871480662000865
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62604;NEUFCHATEL HARDELOT;0623543P;public;93.1;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51664.0;Ecole primaire Louis Blériot;Neufchâtel-Hardelot;062;62604;Pas-de-Calais;Lille;50.617601119399396,1.6387105323020765
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62160;BOULOGNE SUR MER;0623764E;public;79.3;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51684.0;Ecole élémentaire Jules Ferry;Boulogne-sur-Mer;062;62160;Pas-de-Calais;Lille;50.7294006584375,1.609560602197582
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62473;ISBERGUES;0623808C;public;78.2;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51700.0;Ecole primaire Jules Ferry - Les Sablons;Isbergues;062;62473;Pas-de-Calais;Lille;50.61779289989234,2.4723893515079176
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62906;ZUTKERQUE;0623856E;public;90.0;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51715.0;Ecole primaire du Centre;Zutkerque;062;62906;Pas-de-Calais;Lille;50.853492994486196,2.067920269386618
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62270;DIVION;0623860J;public;74.1;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51718.0;Ecole élémentaire Pierre et Marie Curie;Divion;062;62270;Pas-de-Calais;Lille;50.47449483683128,2.487629880002095
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62613;NIELLES LES BLEQUIN;0623974H;public;87.8;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51748.0;Ecole primaire Jean Fauviau;Nielles-lès-Bléquin;062;62613;Pas-de-Calais;Lille;50.67467525104814,2.029449488860263
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59410;MONS EN BAROEUL;0595094S;public;79.5;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50036.0;Ecole élémentaire Montaigne;Mons-en-Baroeul;059;59410;Nord;Lille;50.64761759658774,3.1137699098601863
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59598;TOUFFLERS;0595162R;public;111.2;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50038.0;Groupe scolaire Aragon - Prévert;Toufflers;059;59598;Nord;Lille;50.660142985304624,3.2306703436002917
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59009;VILLENEUVE D ASCQ;0595194A;public;128.6;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50040.0;Ecole élémentaire Anatole France;Villeneuve-d'Ascq;059;59009;Nord;Lille;50.63834820654359,3.129339740148916
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59228;FERIN;0595708J;public;114.0;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50094.0;Ecole primaire Suzanne Lanoy;Férin;059;59228;Nord;Lille;50.327736671673776,3.071929405153164
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59464;POIX DU NORD;0595936G;public;87.8;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50107.0;Ecole primaire;Poix-du-Nord;059;59464;Nord;Lille;50.18996704324739,3.6099596182460525
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59266;GONDECOURT;0596111X;public;128.1;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50127.0;Ecole élémentaire Prévert;Gondecourt;059;59266;Nord;Lille;50.54617508693586,2.984699750611659
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59033;AULNOYE AYMERIES;0596295X;public;82.5;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50145.0;Ecole élémentaire Joliot-Curie;Aulnoye-Aymeries;059;59033;Nord;Lille;50.2022666158867,3.8360206345145524
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59599;TOURCOING;0596333N;public;68.7;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50156.0;Ecole primaire Albert Camus;Tourcoing;059;59599;Nord;Lille;50.743074245684134,3.1837900577811635
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59092;BOUCHAIN;0596433X;public;89.8;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50180.0;Ecole primaire Jean Zay;Bouchain;059;59092;Nord;Lille;50.28509814561414,3.3194894222482345
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59284;HASNON;0596498T;public;111.1;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50197.0;Groupe scolaire Julie-Victoire Daubié;Hasnon;059;59284;Nord;Lille;50.41893282439301,3.386339794208783
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59009;VILLENEUVE D ASCQ;0596605J;public;74.8;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50228.0;Ecole primaire publique Rameau;Villeneuve-d'Ascq;059;59009;Nord;Lille;50.62191403496861,3.1412194963241777
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59222;FAUMONT;0596650H;public;119.0;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50250.0;Ecole primaire publique Marceline Desbordes Valmore;Faumont;059;59222;Nord;Lille;50.44712275612046,3.134760679270935
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62041;ARRAS;0620440S;public;101.0;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;50956.0;Ecole primaire Curie - Kergomard;Arras;062;62041;Pas-de-Calais;Lille;50.28391487104059,2.7838603526971233
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62080;BAPAUME;0620519C;public;78.1;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;50969.0;Groupe Scolaire Guillaume Apollinaire - Regroupement Pédagogique Intercommunal Concentré (RPC) de BAPAUME;Bapaume;062;62080;Pas-de-Calais;Lille;50.10460511562237,2.8527699288689927
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62181;BUCQUOY;0620572K;public;93.3;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;50979.0;Ecole élémentaire;Bucquoy;062;62181;Pas-de-Calais;Lille;50.140464783508044,2.7083705094389074
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62739;SAINS LES MARQUION;0620629X;public;93.3;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;50995.0;Ecole élémentaire RPI 60;Sains-lès-Marquion;062;62739;Pas-de-Calais;Lille;50.194501046301724,3.0716200270471665
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62023;ALLOUAGNE;0620777H;public;96.3;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51036.0;Ecole élémentaire Françoise Dolto-Jean Monnet;Allouagne;062;62023;Pas-de-Calais;Lille;50.530352759874276,2.5098401211209524
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62758;SAINT MARTIN BOULOGNE;0620874N;public;86.3;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51046.0;Ecole élémentaire Isabelle Nacry-Jules Ferry;Saint-Martin-Boulogne;062;62758;Pas-de-Calais;Lille;50.72780415507614,1.63369955699741
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62179;BRUNEMBERT;0620883Y;public;95.3;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51048.0;Ecole élémentaire RPI 80;Brunembert;062;62179;Pas-de-Calais;Lille;50.71418402540241,1.895139437436593
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62617;NOEUX LES MINES;0620985J;public;69.3;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51080.0;Ecole primaire Suzanne Blin;Noeux-les-Mines;062;62617;Pas-de-Calais;Lille;50.4801122497955,2.6687993559399414
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62020;ALEMBON;0621025C;public;101.5;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51088.0;Ecole primaire;Alembon;062;62020;Pas-de-Calais;Lille;50.784487666125386,1.8874800359339337
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62488;LANDRETHUN LES ARDRES;0621124K;public;103.8;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51114.0;Ecole primaire Des Lilas;Landrethun-lès-Ardres;062;62488;Pas-de-Calais;Lille;50.82469483447671,1.9598906960545786
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62102;BECOURT;0621238J;public;92.6;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51148.0;Ecole élémentaire RPI 92;Bécourt;062;62102;Pas-de-Calais;Lille;50.636214932245316,1.9110298433053314
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62679;QUESTRECQUES;0621262K;public;;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51155.0;Ecole primaire Val de Liane RPI 88;Questrecques;062;62679;Pas-de-Calais;Lille;50.67258028575512,1.7543799192495169
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62821;TINGRY;0621270U;public;99.7;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51158.0;Ecole élémentaire RPI 72;Tingry;062;62821;Pas-de-Calais;Lille;50.619046619616924,1.731600712606659
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62842;VENDIN LE VIEIL;0621390Z;public;93.1;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51187.0;Ecole élémentaire Jean Jaurès;Vendin-le-Vieil;062;62842;Pas-de-Calais;Lille;50.47627960511803,2.8671095566133715
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62124;BEUTIN;0621614T;public;98.3;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51238.0;Ecole élémentaire RPI 109;Beutin;062;62124;Pas-de-Calais;Lille;50.49091179849472,1.7272793068087746
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62460;HUBERSENT;0621632M;public;100.4;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51242.0;Ecole élémentaire mixte de la Vallée de la Dordonne RPI 107;Hubersent;062;62460;Pas-de-Calais;Lille;50.58242171213604,1.727239492838513
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62205;CAMPAGNE LES WARDRECQUES;0621692C;public;101.3;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51256.0;Ecole primaire Marcel Pagnol;Campagne-lès-Wardrecques;062;62205;Pas-de-Calais;Lille;50.71898288961574,2.3338304684703717
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62471;BELLINGHEM;0621734Y;public;91.6;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51267.0;Ecole primaire Simone Veil;Bellinghem;062;62471;Pas-de-Calais;Lille;50.65489024606341,2.223014627993331
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62364;FRUGES;0621782A;public;80.3;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51282.0;Ecole primaire - Regroupement Pédagogique Intercommunal Concentré (RPC) de FRUGES;Fruges;062;62364;Pas-de-Calais;Lille;50.51449517119964,2.1323094319170597
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62051;AUCHY LES MINES;0622540Z;public;91.5;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51379.0;Ecole élémentaire Jacques Prévert;Auchy-les-Mines;062;62051;Pas-de-Calais;Lille;50.5133158039719,2.7841905121093777
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62236;CONTES;0622544D;public;84.0;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51380.0;Ecole élémentaire RPI 139;Contes;062;62236;Pas-de-Calais;Lille;50.40720264332267,1.9655698092986682
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62767;SAINT POL SUR TERNOISE;0622591E;privé sous contrat;113.2;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51389.0;Ecole primaire privée Sainte Anne;Saint-Pol-sur-Ternoise;062;62767;Pas-de-Calais;Lille;50.38066081303076,2.337799783163389
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62014;AIRE SUR LA LYS;0622601R;privé sous contrat;112.1;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51392.0;Ecole primaire privée Sacré-Coeur;Aire-sur-la-Lys;062;62014;Pas-de-Calais;Lille;50.63907839800915,2.3966499518062063
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62160;BOULOGNE SUR MER;0622727C;privé sous contrat;114.5;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51455.0;Ecole primaire privée Saint Augustin;Boulogne-sur-Mer;062;62160;Pas-de-Calais;Lille;50.71747391858275,1.6153805908941128
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62359;FRESSIN;0622963J;public;95.1;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51517.0;Ecole primaire RPI 40;Fressin;062;62359;Pas-de-Calais;Lille;50.44813246849143,2.0577324285258163
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62846;VERMELLES;0622986J;public;86.7;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51529.0;Ecole primaire Jules Andrieu;Vermelles;062;62846;Pas-de-Calais;Lille;50.47715126065576,2.742949630309665
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62784;SAULTY;0622994T;public;101.3;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51534.0;Ecole primaire - Regroupement Pédagogique Intercommunal Concentré (RPC) de SAULTY;Saulty;062;62784;Pas-de-Calais;Lille;50.21213512354443,2.530259689997109
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62274;DOURGES;0623044X;public;89.6;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51543.0;Ecole primaire Bruno;Dourges;062;62274;Pas-de-Calais;Lille;50.42868208228722,2.9908499492080844
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62108;BERCK;0623757X;privé sous contrat;108.5;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51682.0;Ecole primaire privée Saint Joseph-Saint Dominique Savio;Berck;062;62108;Pas-de-Calais;Lille;50.408555787817654,1.5814701266708406
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62550;MARCONNELLE;0623873Y;public;;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51723.0;Ecole primaire André Fréville - Arc en Ciel RPI 150;Marconnelle;062;62550;Pas-de-Calais;Lille;50.37550548296613,2.018159948588554
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62560;MARQUISE;0623896Y;public;80.9;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51733.0;Ecole primaire Pierre Mendès France;Marquise;062;62560;Pas-de-Calais;Lille;50.814380081186606,1.7066694179435435
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62065;AVION;0624002N;public;81.3;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51754.0;Ecole élémentaire Desnos-Casanova;Avion;062;62065;Pas-de-Calais;Lille;50.40730835247318,2.8147697659043778
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59421;MOUVAUX;0595703D;public;115.1;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50092.0;Ecole élémentaire Saint-Exupéry;Mouvaux;059;59421;Nord;Lille;50.709781304663565,3.1357802462799764
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59327;LALLAING;0596503Y;public;83.4;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50199.0;Groupe scolaire Henri Dunant;Lallaing;059;59327;Nord;Lille;50.380691034357966,3.17746960816677
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59120;CAESTRE;0596522U;public;99.1;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50211.0;Ecole primaire Marguerite Yourcenar;Caëstre;059;59120;Nord;Lille;50.75607260128358,2.5998701210670054
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59599;TOURCOING;0596617X;privé sous contrat;95.8;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50230.0;Ecole primaire privée Saint Matthieu;Tourcoing;059;59599;Nord;Lille;50.73165748515149,3.142450530993326
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59512;ROUBAIX;0596645C;public;69.1;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50246.0;Ecole primaire publique Blaise Pascal;Roubaix;059;59512;Nord;Lille;50.70328303984716,3.167939912059038
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59627;VILLERS SIRE NICOLE;0594982V;public;89.8;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50008.0;Ecole primaire Beaumarchais - Regroupement Pédagogique Intercommunal Concentré (RPC) de VILLERS-SIRE-NICOLE;Villers-Sire-Nicole;059;59627;Nord;Lille;50.340363736462166,4.011939950286931
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59028;AUBY;0596002D;public;83.9;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50121.0;Groupe scolaire Georges Brassens-Jacques Prévert;Auby;059;59028;Nord;Lille;50.42135729408821,3.0681201210050464
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59387;MARQUETTE EN OSTREVANT;0596211F;public;92.9;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50140.0;Groupe scolaire Les Chrysalides;Marquette-en-Ostrevant;059;59387;Nord;Lille;50.285925360272614,3.262739337389367
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59129;CAPPELLE EN PEVELE;0596367A;public;130.9;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50162.0;Ecole primaire Emilie Carles;Cappelle-en-Pévèle;059;59129;Nord;Lille;50.50933792303397,3.171459392279953
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59484;QUIEVRECHAIN;0596469L;public;79.8;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50188.0;Ecole élémentaire Jean-Marie Brison;Quiévrechain;059;59484;Nord;Lille;50.39453472795731,3.6639299034600064
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;59;NORD;59009;VILLENEUVE D ASCQ;0596648F;public;93.4;120.3;102.9;105.5;118.2;93.2;98.2;119.4;94.4;100.2;50249.0;Ecole primaire publique Chateaubriand;Villeneuve-d'Ascq;059;59009;Nord;Lille;50.62984012915629,3.131490694951311
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62664;POMMIER;0620659E;public;;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51000.0;Ecole élémentaire La Fontaine RPI 57;Pommier;062;62664;Pas-de-Calais;Lille;50.184168845183734,2.5997897094607256
2023-2024;9;HAUTS-DE-FRANCE;9;LILLE;62;PAS-DE-CALAIS;62660;PLOUVAIN;0620763T;public;110.8;120.3;102.9;105.5;118.2;93.2;98.2;114.7;91.2;94.5;51032.0;Ecole primaire RPI 145;Plouvain;062;62660;Pas-de-Calais;Lille;50.30709011960803,2.9235604703803793
